Sample Date,Latitude,Longitude,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,nir,green,swir16,swir22,NDMI,MNDWI,pet
23-09-2011,-29.641944,30.6875,69.569,397,24,14985.5,9524.5,12416.5,9765,0.09375228086,-0.1318080306,148
24-09-2011,-28.760833,17.730278,158.858,553,10,,,,,,,249.8
24-09-2011,-29.641944,30.6875,64.691,352,10,14985.5,9524.5,12416.5,9765,0.09375228086,-0.1318080306,148
26-09-2011,-25.513889,31.224444,60.447,167.2,10,12507,9455.5,13099.5,11145,-0.0231386562,-0.1615606296,158.8
26-09-2011,-29.7775,29.470833,29.609,66.6,10,14355.5,9680.5,15048.5,12256.5,-0.02356822201,-0.2170730721,144.7
26-09-2011,-29.987778,29.851667,42.501,101.7,10,16234,9447,13706.5,10992.5,0.0844174279,-0.1839678666,144.90001
26-09-2011,-29.744167,29.905833,35.033,90.9,10,,,,,,,150
26-09-2011,-27.169444,29.233889,214.152,440,16,16469,11216,20251,16218.5,-0.1029956427,-0.2871261957,162
26-09-2011,-26.73806,27.59194,145.836,714,142,,,,,,,174.5
26-09-2011,-26.45,28.085833,131.655,705,67,10736,9853,11092.5,11095,-0.01633185972,-0.05917738894,170.6
26-09-2011,-31.396,29.2651,99.509,247.3,10,,,,,,,149.90001
26-09-2011,-31.554722,29.245556,100.877,254,10,15748,9486.5,13168,10412.5,0.08922395905,-0.1625063453,142.40001
27-09-2011,-24.282222,28.090278,11.362,99.9,10,14800,10784,17798.5,14012.5,-0.09198275994,-0.2454124027,170.3
27-09-2011,-25.127778,27.628889,221.817,653,163,,,,,,,187.5
27-09-2011,-25.20639,27.558,147.86,728,10,,,,,,,185.90001
27-09-2011,-23.281,30.54305556,86.63,279.9,10,11835,9953.5,11417.5,10351,0.0179550586,-0.06850404754,166.7
27-09-2011,-28.747778,31.745833,81.384,283.8,10,16289.5,10007,14557,11315.5,0.05616520513,-0.1852304185,160.90001
27-09-2011,-30.733889,29.828333,44.683,113.6,10,14076.5,9553,14291,11430,-0.007561469992,-0.1987082704,142.2
27-09-2011,-27.273889,28.49,70.832,131.5,12,11880,9912.5,10035.5,8860,0.08416417604,-0.006166031682,168.40001
27-09-2011,-27.3,28.586944,150.752,313.3,10,,,,,,,168.1
27-09-2011,-30.568333,29.422778,79.232,169.6,10,14181,9396,13496.5,11488.5,0.02473127992,-0.1791197991,146.90001
27-09-2011,-31.104278,29.399722,90.321,195.4,10,,,,,,,148.3
27-09-2011,-34.092222,21.295278,33.47,563,10,18972,9785,14929.5,11626,0.1192425114,-0.2081571547,181.40001
27-09-2011,-34.405833,19.600556,27.082,929,108,18317,9145.5,13913.5,10727.5,0.1366252463,-0.2067739278,174.1
28-09-2011,-29.161667,23.696389,91.336,238.2,10,,,,,,,226.6
28-09-2011,-22.935,28.004167,153.203,730,10,,,,,,,178
28-09-2011,-23.763056,27.908611,13.738,94.3,10,13533,9882,15882.5,13412,-0.07987285615,-0.2328979798,174.6
28-09-2011,-24.768889,31.39,64.305,193,11,,,,,,,163.2
28-09-2011,-28.801278,31.955389,101.262,388,13,,,,,,,161.2
28-09-2011,-30.27402,30.69602,143.08,576,10,14522,9459,12822.5,10614,0.06215143813,-0.150954828,148
28-09-2011,-27.802778,28.768333,134.157,298.4,10,12822.5,10750.5,13883.5,11627,-0.03972889987,-0.1271819437,162.6
28-09-2011,-27.398611,26.614722,260.049,771,10,15122,10260.5,14767,12683,0.01187727927,-0.1800619319,195.8
28-09-2011,-31.031389,28.883333,58.663,145.4,10,,,,,,,150.7
28-09-2011,-30.86013889,29.07125,114.964,207.3,10,13161.5,10976.5,11967,10665.5,0.04753566667,-0.04317126855,153.2
28-09-2011,-30.77586667,29.03221667,126.948,232.8,10,14751,10480,17099,13795,-0.07372056515,-0.2400014504,154.1
28-09-2011,-27.495556,26.074722,281.402,796,10,16273,11979,19245.5,15279.5,-0.0836887819,-0.2327178978,200.7
29-09-2011,-24.99328,30.81444,53.588,119.4,10,,,,,,,140.5
29-09-2011,-30.13573889,30.67422222,53.561,154.3,10,11956,9605,10254.5,8757.5,0.07660791067,-0.03270475087,148.7
30-09-2011,-27.573056,24.746389,187.145,806,10,15644.5,10368,16002,13210,-0.01129666788,-0.2136518771,215.5
30-09-2011,-27.902778,24.615556,189.839,966,10,16088,10720,16747.5,14049.5,-0.02008496901,-0.2194411577,221.90001
30-09-2011,-29.803611,30.516111,102.667,371,24,16235,9879.5,13432,10823,0.09448208447,-0.1523925959,143.8
03-10-2011,-26.861111,28.884722,193.413,683,180,14311.5,10714.5,17717,14946.5,-0.1063271774,-0.2462937235,164.90001
03-10-2011,-29.160278,26.573333,264.293,722,10,13672.5,10204.5,14797,12760,-0.03949841058,-0.1836889787,200
04-10-2011,-26.03611,30.99778,65.095,181.1,10,12161.5,9597,11063.5,9803.5,0.04727664155,-0.07098085719,165.5
04-10-2011,-27.398611,26.614722,309.086,903,10,14961,9886,13930.5,11696,0.03566793001,-0.169819243,195.8
04-10-2011,-27.671111,27.236944,244.712,594,10,,,,,,,188.3
04-10-2011,-30.160091,27.40124,109.014,234.4,12,14642,10561.5,15476.5,13234.5,-0.02770722314,-0.1887625778,181.7
04-10-2011,-30.336111,27.359444,60.187,151.6,10,10021.5,9780,9348,8675.5,0.03477116085,0.0225846926,182.7
04-10-2011,-28.69485,28.23487,212.622,449,10,15625.5,9864,13551.5,11383,0.0710833876,-0.1574811556,165
04-10-2011,-28.883333,27.89,119.897,257.9,10,14857,9998,13831.5,11669.5,0.03574603064,-0.1608720284,170.6
04-10-2011,-31.5653,18.3306,65.485,859,10,14680,10287,17084,14538,-0.07568316333,-0.2483285229,222.7
04-10-2011,-25.45963889,28.26430556,205.252,632,82,15919,10781,15515,12765,0.01285232551,-0.1800273806,177
04-10-2011,-28.338333,31.373611,143.219,318.3,10,12829.5,10847,13727,12435,-0.03379586918,-0.1171970375,157.5
04-10-2011,-28.068333,31.55,60.252,179.7,10,,,,,,,166.40001
04-10-2011,-27.4,26.624722,309.888,905,16,14893,10377,14894.5,12333.5,-5.035669324e-05,-0.1787586807,195.8
05-10-2011,-29.161667,23.696389,87.62,228.7,10,,,,,,,226.6
05-10-2011,-25.81048333,27.90955222,128.783,552,10,,,,,,,176
05-10-2011,-29.641944,30.6875,82.807,379,10,14985.5,9524.5,12416.5,9765,0.09375228086,-0.1318080306,148
05-10-2011,-31.860278,18.6875,23.54,230.7,10,,,,,,,231.8
05-10-2011,-27.00222,28.76528,196.638,454,13,29621.5,65535,46444,24017.5,-0.2211580809,0.1704873235,166.1
05-10-2011,-27.02314,28.59389,225.219,525,74,12427.5,10517,12450,10828.5,-0.0009044317154,-0.08416423564,168.3
05-10-2011,-27.273889,28.49,60.75,139.8,10,11880,9912.5,10035.5,8860,0.08416417604,-0.006166031682,168.40001
05-10-2011,-27.4275,28.525833,47.919,117.1,17,15679,10658.5,17066.5,14806.5,-0.04237223435,-0.2311271416,167.7
05-10-2011,-27.3,28.586944,153.155,356,11,,,,,,,168.1
06-10-2011,-30.830556,26.921389,169.962,357,10,,,,,,,190.3
06-10-2011,-30.679722,26.7125,103.025,216.5,10,13635.5,10649.5,7773,7527,0.27383983,0.156140589,195
06-10-2011,-30.160091,27.40124,117.527,239.9,10,14642,10561.5,15476.5,13234.5,-0.02770722314,-0.1887625778,181.7
06-10-2011,-30.336111,27.359444,80.149,181.6,10,10021.5,9780,9348,8675.5,0.03477116085,0.0225846926,182.7
07-10-2011,-31.000833,26.353056,259.233,639,174,,,,,,,196.2
07-10-2011,-28.460833,21.248889,128.302,462,10,,,,,,,249.2
08-10-2011,-28.760833,17.730278,186.095,611,13,,,,,,,249.8
08-10-2011,-27.602222,29.942778,75.03,227.2,10,13069.5,9848,14665.5,13009,-0.05754461871,-0.1965243641,167.3
10-10-2011,-27.169444,29.233889,176.294,452,10,16469,11216,20251,16218.5,-0.1029956427,-0.2871261957,162
11-10-2011,-27.01011111,26.69808333,179.343,801,10,12009.5,9467.5,10694,9265.5,0.05794260797,-0.06083376733,189.3
11-10-2011,-24.183889,30.823889,179.08,493,10,15005.5,10526,13157,11329.5,0.06563692854,-0.1110923447,170
11-10-2011,-25.127778,27.628889,219.4,688,163,,,,,,,187.5
11-10-2011,-25.20639,27.558,174.986,760,10,,,,,,,185.90001
11-10-2011,-24.69514,27.40906,201.557,833,85,14325,9934.5,12063,10486.5,0.08572078217,-0.09676099557,187.7
11-10-2011,-25.73411,27.21422,8.083,27.35,10,14612,10491,17072,14432,-0.07764171191,-0.2387621086,176.7
11-10-2011,-27.363611,31.783333,144.495,421,10,15356.5,9917,13024.5,10083,0.08216764737,-0.135453218,162.8
11-10-2011,-26.648056,27.089444,264.186,680,10,16928,10463.5,17294,13421.5,-0.01069487464,-0.2460776367,179.7
11-10-2011,-26.970278,27.211111,163.156,744,155,8592,8750,7928,7732.5,0.0401937046,0.04928648519,181.3
11-10-2011,-26.880278,26.965,283.598,775,185,14865.5,10475,16701.5,13205,-0.05816200463,-0.2291133884,182.1
11-10-2011,-26.98472222,26.63227778,256.932,1039,84,15339,10752,16297,13679.5,-0.03028195726,-0.2049983364,188.5
11-10-2011,-27.573056,24.746389,241.694,1030,10,15644.5,10368,16002,13210,-0.01129666788,-0.2136518771,215.5
11-10-2011,-29.028629,24.638389,101.501,241.9,10,16697.5,10977,16408,14228,0.008744770506,-0.1983202483,218.40001
11-10-2011,-30.160091,27.40124,134.023,263.4,10,14642,10561.5,15476.5,13234.5,-0.02770722314,-0.1887625778,181.7
11-10-2011,-33.31388889,19.07472222,20.278,230.8,10,12614,9109.5,12112.5,10435,0.02028188381,-0.1415040995,216.90001
12-10-2011,-29.161667,23.696389,87.443,226.6,10,,,,,,,226.6
12-10-2011,-24.058889,31.237222,175.881,552,10,,,,,,,171.8
12-10-2011,-26.905,32.324722,123.733,461,12,16368.5,9702,11909,9350,0.157704889,-0.1021239184,169.7
12-10-2011,-26.73806,27.59194,162.752,716,10,10755.5,9894,8761,8443,0.1021955781,0.06073438756,174.5
12-10-2011,-31.000833,26.353056,292.397,669,174,12312,9516,12510,11251,-0.007976794779,-0.1359302642,196.2
12-10-2011,-30.679722,26.7125,124.714,245.1,12,9976,10027,9029,8471,0.04982899237,0.05237195634,195
12-10-2011,-33.7075,18.97444444,5,79.2,30,,,,,,,212.8
13-10-2011,-24.679167,30.8025,89.301,197.8,10,13178.5,9945,16120,14299.5,-0.1003976313,-0.2369077307,151.40001
13-10-2011,-34.250556,20.9925,35.281,744,10,12674,8574,11305,9616,0.05709162184,-0.137381156,186.8
13-10-2011,-34.031944,22.053333,25.688,502,10,10478,8331,9390,8647,0.05476142541,-0.05975960725,166.40001
13-10-2011,-34.039722,22.133333,29.333,435,34,16915.5,9659.5,14509,11954,0.07658037518,-0.2006537435,164.8
14-10-2011,-34.02861,22.22222,56.243,848,10,15419.5,9010.5,12040,9813,0.1230721608,-0.1439158215,162.2
17-10-2011,-27.01011111,26.69808333,182.69,833,95,12781,9332,11244,9675,0.06397502601,-0.09292379471,189.3
17-10-2011,-25.99136,27.84208,141.351,508,139,15790,10431,15334.5,12500.5,0.01463477325,-0.1903126274,173.1
17-10-2011,-26.861111,28.884722,164.222,588,155,15755,12592.5,15599.5,13160,0.004959415714,-0.1066614642,164.90001
17-10-2011,-26.73806,27.59194,133.945,708,10,10755.5,9894,8761,8443,0.1021955781,0.06073438756,174.5
17-10-2011,-26.98472222,26.63227778,204.674,1195,84,15126,10622.5,16341,13707,-0.03861187911,-0.2120830011,188.5
17-10-2011,-29.042222,24.6,176.893,851,10,11201.5,9980,9593,8726.5,0.07735218447,0.01977213508,219.5
18-10-2011,-29.380556,30.2775,32.907,87.3,10,,,,,,,144.1
18-10-2011,-27.00222,28.76528,179.857,470,10,29621.5,65535,46444,24017.5,-0.2211580809,0.1704873235,166.1
18-10-2011,-26.648056,27.089444,275.163,674,10,16928,10463.5,17294,13421.5,-0.01069487464,-0.2460776367,179.7
18-10-2011,-26.970278,27.211111,166.141,732,155,4324.5,4441.5,4151,4042.5,0.02047076869,0.03380855397,181.3
18-10-2011,-26.880278,26.965,292.581,798,185,,,,,,,182.1
18-10-2011,-28.141944,26.417778,287.672,702,22,15626.5,10152.5,14894,12275,0.02400026212,-0.1893078873,196.40001
18-10-2011,-31.436944,20.474722,92.332,218.6,10,14799.5,11275.5,14733.5,13546.5,0.002234788203,-0.1329539775,228.40001
18-10-2011,-33.501667,21.624167,92.931,427,10,11846,9929.5,11875,9983.5,-0.001222545424,-0.08922470132,193.40001
18-10-2011,-33.818056,19.694722,27.628,391,21,14108.5,9830.5,13809.5,11381.5,0.01070993624,-0.1683164129,212.1
18-10-2011,-25.45963889,28.26430556,195.842,772,82,15919,10781,15515,12765,0.01285232551,-0.1800273806,177
19-10-2011,-28.7115,24.07288889,173.269,890,10,12945,10665.5,13207.5,12222.5,-0.01003728133,-0.106480124,223.2
19-10-2011,-25.81048333,27.90955222,157.534,661,10,12491,9579.5,14645.5,12815,-0.07939491091,-0.209122807,176
19-10-2011,-26.006389,29.253889,117.304,650,10,12122,9883,12380,11422,-0.01052975267,-0.1121591879,159.90001
19-10-2011,-29.1825,23.575556,100.482,241.1,10,12084,9995,10878,9436,0.05252155736,-0.04230345422,226.2
19-10-2011,-34.075556,20.145556,29.372,594,10,15987,10133,16331,13245,-0.01064422303,-0.2342049577,197.40001
20-10-2011,-27.5275,30.858056,46.75,109.6,10,12766.5,10204,15109,13965,-0.0840343671,-0.1937739501,157.2
20-10-2011,-28.404444,30.013056,84.754,356,10,13384,9555,16222,13027,-0.09585894751,-0.2586414245,165.40001
20-10-2011,-27.38972222,26.46388889,192.221,804.5,102,4776,4944,4456.5,4046,0.03460601137,0.05185894367,197.5
20-10-2011,-29.028629,24.638389,108.63,274.8,10,16697.5,10977,16408,14228,0.008744770506,-0.1983202483,218.40001
20-10-2011,-28.058889,30.373611,126.47,420,104,13110,9771,13582,11875.5,-0.01768320096,-0.1631910247,160.6
20-10-2011,-25.57877778,29.12747222,59.408,424,10,13540.5,10447.5,15437.5,12972,-0.06546345503,-0.1927757388,172.40001
21-10-2011,-27.937778,31.209444,49.519,250.3,10,14114.5,10273,14152.5,11262,-0.00134432377,-0.1588299114,161.7
22-10-2011,-28.760833,17.730278,179.96,657,10,8133,9088,7832,7730,0.01885374256,0.07423167849,249.8
24-10-2011,-24.058889,31.237222,184.45,580,12,14886.5,10231.5,15504,13070,-0.02031884964,-0.2048726467,171.8
24-10-2011,-29.7775,29.470833,25.475,76.2,10,14750,9443.5,14758,11903,-0.0002711129185,-0.2195938268,144.7
24-10-2011,-29.987778,29.851667,41.269,102.4,10,17100,9141.5,13661.5,10951.5,0.1117793346,-0.1982195325,144.90001
24-10-2011,-29.744167,29.905833,35.559,81.7,10,,,,,,,150
24-10-2011,-27.169444,29.233889,131.811,334.4,10,16854.5,10916,19818,15888,-0.08080987116,-0.2896466454,162
24-10-2011,-26.73806,27.59194,153.649,716,10,,,,,,,174.5
24-10-2011,-26.45,28.085833,146.933,682,67,,,,,,,170.6
25-10-2011,-34.065833,20.404167,96.413,1272,10,12233,8357,9564,8425,0.1224480433,-0.06735115228,194.90001
25-10-2011,-25.127778,27.628889,227.75,694,163,,,,,,,187.5
25-10-2011,-25.20639,27.558,182.325,754,16,,,,,,,185.90001
25-10-2011,-24.69514,27.40906,209.247,829,85,14325,9934.5,12063,10486.5,0.08572078217,-0.09676099557,187.7
25-10-2011,-25.73411,27.21422,9.923,31.75,10,14612,10491,17072,14432,-0.07764171191,-0.2387621086,176.7
25-10-2011,-22.769722,30.886944,57.114,147.6,10,14880,9950,16896,13816,-0.06344410876,-0.2587350071,174.6
25-10-2011,-28.747778,31.745833,87.64,361,79,17146,9800.5,15643.5,12264.5,0.04582259565,-0.2296415658,160.90001
25-10-2011,-30.733889,29.828333,41.019,108.6,10,,,,,,,142.2
25-10-2011,-31.104278,29.399722,78.791,193.9,10,13236.5,9106,11502.5,9747.5,0.07009175795,-0.116286969,148.3
25-10-2011,-30.77586667,29.03221667,146.623,250.4,10,15390,10483.5,16883,13886,-0.04626158089,-0.2338442987,154.1
25-10-2011,-31.396,29.2651,84.171,180.5,10,,,,,,,149.90001
25-10-2011,-31.554722,29.245556,80.482,239,10,15748,9486.5,13168,10412.5,0.08922395905,-0.1625063453,142.40001
25-10-2011,-34.092222,21.295278,45.979,599,10,18972,9785,14929.5,11626,0.1192425114,-0.2081571547,181.40001
25-10-2011,-27.495556,26.074722,287.495,802,13,15946,11345.5,19422,15350,-0.09828093192,-0.2625010157,200.7
26-10-2011,-30.398056,30.601944,57.563,254.7,10,16155,9211.5,12142.5,9657.5,0.1417969785,-0.1372576566,148.3
26-10-2011,-30.27402,30.69602,141.663,629,10,14522,9459,12822.5,10614,0.06215143813,-0.150954828,148
26-10-2011,-30.568333,29.422778,70.255,197.9,25,14648,9167,13782.5,11592.5,0.03044265841,-0.2011154927,146.90001
26-10-2011,-30.86013889,29.07125,95.182,214,10,,,,,,,153.2
26-10-2011,-30.570833,29.150556,67.913,173.5,10,13825.5,10260.5,15008,13088,-0.04101132363,-0.1878821458,148.90001
26-10-2011,-33.897778,20.012778,61.059,942,10,12512,8820,10213,8691,0.1011661166,-0.07318867231,199.8
26-10-2011,-25.447222,30.711667,59.307,128,55,,,,,,,160.3
27-10-2011,-30.13573889,30.67422222,43.888,149.2,10,11956,9605,10254.5,8757.5,0.07660791067,-0.03270475087,148.7
27-10-2011,-31.031389,28.883333,65.001,135.6,10,11171.5,10249,11557.5,10046.5,-0.01698270931,-0.06000504437,150.7
27-10-2011,-34.405833,19.600556,40.357,1245,10,18317,9145.5,13913.5,10727.5,0.1366252463,-0.2067739278,174.1
28-10-2011,-27.398611,26.614722,313.853,948.5,10,15331.5,10134,14196.5,12067,0.03843809266,-0.1669714967,195.8
28-10-2011,-27.902778,24.615556,194.421,927,10,16088,10720,16747.5,14049.5,-0.02008496901,-0.2194411577,221.90001
28-10-2011,-29.803611,30.516111,91.256,289.5,10,16235,9879.5,13432,10823,0.09448208447,-0.1523925959,143.8
31-10-2011,-25.99136,27.84208,121.954,377,93,,,,,,,173.1
31-10-2011,-26.861111,28.884722,174.167,591,155,,,,,,,164.90001
31-10-2011,-26.45,28.085833,124.027,674,67,,,,,,,170.6
31-10-2011,-32.502778,19.535833,5,68.4,10,16856,12208,19356,17098,-0.06903788799,-0.2264605246,229.8
01-11-2011,-31.860278,18.6875,25.108,266.3,10,14442.5,10450,13542.5,11341.5,0.03216008576,-0.1288944462,231.8
01-11-2011,-28.735556,29.820556,56.714,110.6,10,16722,9292.5,12352.5,9464,0.1502863334,-0.1413721414,164.1
01-11-2011,-27.00222,28.76528,180.062,469,17,14286,10620,15246,12579.5,-0.03250711093,-0.1788448156,166.1
01-11-2011,-26.880278,26.965,272.133,870,185,,,,,,,182.1
01-11-2011,-27.38972222,26.46388889,183.465,816,102,13081.5,10998,15287.5,13809,-0.07776093623,-0.1631888303,197.5
01-11-2011,-29.160278,26.573333,277.235,743,10,7744.5,5006,6774.5,5507.5,0.06680900888,-0.1501209626,200
01-11-2011,-30.679722,26.7125,124.947,255.4,10,11349,9844,9923.5,9012,0.06701139969,-0.004021752877,195
01-11-2011,-25.45963889,28.26430556,178.797,623,82,15208.5,10304.5,15489,12683,-0.009137551918,-0.201000252,177
01-11-2011,-28.338333,31.373611,119.478,292.4,10,12829.5,10847,13727,12435,-0.03379586918,-0.1171970375,157.5
02-11-2011,-25.81048333,27.90955222,151.663,557,10,12491,9579.5,14645.5,12815,-0.07939491091,-0.209122807,176
02-11-2011,-29.641944,30.6875,64.971,337.6,10,14985.5,9524.5,12416.5,9765,0.09375228086,-0.1318080306,148
02-11-2011,-28.69485,28.23487,217.597,470,10,15213.5,9230,12740,10637,0.08848623607,-0.1597633136,165
02-11-2011,-29.615556,27.065278,201.996,489,25,,,,,,,188.5
03-11-2011,-29.161667,23.696389,98.351,224.5,10,,,,,,,226.6
03-11-2011,-28.44555556,32.325,141.855,894,10,16484,10317.5,15735.5,12963.5,0.02323127299,-0.2079606955,159.2
03-11-2011,-27.602222,29.942778,81.384,223.9,10,14128,9909,14964.5,12803,-0.02875311506,-0.2032484371,167.3
03-11-2011,-30.160091,27.40124,127.886,267.2,10,15304.5,10517,15382.5,13385,-0.002541792942,-0.1878607695,181.7
03-11-2011,-30.336111,27.359444,120.356,243.9,10,9863,9495,9590,8839,0.01403382512,-0.004977731203,182.7
03-11-2011,-28.883333,27.89,172.934,381,10,15113.5,9609,13464.5,11092,0.0577017286,-0.1670964526,170.6
03-11-2011,-29.1825,23.575556,96.302,231.3,10,12836,10443.5,11595,9839.5,0.05079611968,-0.05224947251,226.2
03-11-2011,-32.595833,19.009444,5,68.9,10,14515,9808,13363,10919,0.04132290695,-0.1534245393,231.3
04-11-2011,-28.7115,24.07288889,183.359,865,10,13720,11323,13060,11841,0.02464525765,-0.07123815773,223.2
04-11-2011,-30.830556,26.921389,179.71,368,10,,,,,,,190.3
04-11-2011,-27.573056,24.746389,223.182,913,45,15159,10381,16283.5,13938,-0.03576369563,-0.2213617356,215.5
04-11-2011,-30.679722,26.7125,130.861,280.3,36,,,,,,,195
04-11-2011,-28.69485,28.23487,176.302,381,10,15213.5,9230,12740,10637,0.08848623607,-0.1597633136,165
05-11-2011,-28.760833,17.730278,187.821,631,18,9350,9747,9044,8773,0.01663585952,0.03741152679,249.8
05-11-2011,-29.658056,25.973333,343.996,829,125,13931,10447,14510.5,12488,-0.02037515602,-0.1628167885,201.6
05-11-2011,-31.000833,26.353056,309.773,726,174,,,,,,,196.2
07-11-2011,-27.169444,29.233889,167.541,396,10,17011,10898,19616,15585,-0.07112239605,-0.2857049223,162
07-11-2011,-26.73806,27.59194,155.608,730,67,10068.5,9538.5,8705,8393.5,0.07262897169,0.04568750514,174.5
08-11-2011,-27.01011111,26.69808333,180.067,849,95,12271.5,9510.5,11035.5,9598.5,0.05303127816,-0.07422369318,189.3
08-11-2011,-24.679167,30.8025,84.724,220.8,10,14253,9848,15349.5,13920,-0.03704079047,-0.2183351523,151.40001
08-11-2011,-24.183889,30.823889,165.253,531,21,,,,,,,170
08-11-2011,-25.127778,27.628889,223.462,745,163,,,,,,,187.5
08-11-2011,-25.20639,27.558,168.154,765,10,,,,,,,185.90001
08-11-2011,-24.69514,27.40906,201.597,856,139,14325,9934.5,12063,10486.5,0.08572078217,-0.09676099557,187.7
08-11-2011,-27.363611,31.783333,172.975,438,10,15356.5,9917,13024.5,10083,0.08216764737,-0.135453218,162.8
08-11-2011,-29.380556,30.2775,32.615,87.6,10,,,,,,,144.1
08-11-2011,-26.98472222,26.63227778,201.225,1186,84,15206,10615,16756.5,13988.5,-0.04850997262,-0.2243757193,188.5
08-11-2011,-27.398611,26.614722,314.173,962,72,15641,10240,13904,12090.5,0.05879167372,-0.1517561299,195.8
08-11-2011,-27.671111,27.236944,235.924,582,10,14146.5,10294,13647.5,11528,0.01795351515,-0.1400705887,188.3
08-11-2011,-27.495556,26.074722,297.839,838,24,16355,11517,19608,15472,-0.0904540778,-0.2599518072,200.7
09-11-2011,-24.058889,31.237222,163.827,580,10,16063.5,9703.5,15148,12184.5,0.02933213719,-0.2190813432,171.8
09-11-2011,-27.02314,28.59389,190.682,530,27,11807,10067,11490.5,10321,0.01358514862,-0.06603270324,168.3
09-11-2011,-26.648056,27.089444,241.771,670,10,16928,10463.5,17294,13421.5,-0.01069487464,-0.2460776367,179.7
09-11-2011,-27.273889,28.49,50.117,124,31,12850,9565,10393,8888.5,0.1057092458,-0.04148712296,168.40001
09-11-2011,-27.4275,28.525833,50.325,113.4,20,15629,11258.5,19331,17250.5,-0.1058924485,-0.2638977427,167.7
09-11-2011,-27.3,28.586944,178.012,398,10,15442.5,10824,17929,14740,-0.07450968641,-0.2471046499,168.1
